product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,year,month,day,day_name,out_of_stock,discount_flag,rating_category
FB001695,Accessories,H&M,Fall,Unknown,Gray,54.31,19.2,43.88,2025-08-06,19,1.8,False,No Return,2025,8,6,Wednesday,0,1,Low
FB001696,Accessories,Banana Republic,Summer,Unknown,Navy,19.68,0.0,19.68,2025-08-06,29,1.5,True,Size Issue,2025,8,6,Wednesday,0,0,Low
FB001697,Tops,Zara,Spring,XS,Gray,105.19,24.3,79.63,2025-06-14,47,5.0,False,No Return,2025,6,14,Saturday,0,1,High
FB001698,Accessories,Banana Republic,Summer,Unknown,Green,20.3,19.6,16.32,2025-08-06,47,2.9,True,Changed Mind,2025,8,6,Wednesday,0,1,Medium
FB001699,Bottoms,Mango,Summer,S,Brown,105.37,19.6,84.72,2025-08-06,39,4.3,False,No Return,2025,8,6,Wednesday,0,1,High
FB001700,Dresses,Ann Taylor,Winter,XS,Green,156.24,0.0,156.24,2025-08-06,15,5.0,False,No Return,2025,8,6,Wednesday,0,0,High
FB001701,Shoes,Mango,Winter,XS,Brown,162.19,5.7,152.95,2025-08-06,39,1.4,False,No Return,2025,8,6,Wednesday,0,1,Low
FB001702,Tops,H&M,Spring,M,Beige,75.79,7.1,70.41,2025-03-29,13,3.3,False,No Return,2025,3,29,Saturday,0,1,Medium
FB001703,Accessories,Forever21,Summer,Unknown,Pink,32.04,0.0,32.04,2025-08-06,41,1.8,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001704,Tops,Gap,Fall,M,Black,27.65,0.0,18.86,2025-08-06,2,3.7,True,Size Issue,2025,8,6,Wednesday,0,0,Medium
FB001705,Bottoms,Banana Republic,Spring,M,Purple,31.54,0.0,31.54,2025-08-03,45,1.3,False,No Return,2025,8,3,Sunday,0,0,Low
FB001706,Bottoms,Zara,Summer,XXL,Beige,77.64,39.1,47.28,2025-08-06,19,2.6,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001707,Dresses,H&M,Winter,XL,Pink,51.48,0.0,51.48,2025-08-06,10,1.0,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001708,Outerwear,Zara,Fall,M,Pink,108.58,0.0,108.58,2025-08-06,44,2.4,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001709,Tops,Forever21,Winter,XXL,Black,84.17,0.0,84.17,2025-08-06,20,3.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001710,Bottoms,Mango,Spring,L,Pink,76.45,0.0,76.45,2025-06-10,16,1.0,True,Color Mismatch,2025,6,10,Tuesday,0,0,Low
FB001711,Accessories,Uniqlo,Spring,Unknown,Gray,50.31,0.0,50.31,2025-04-24,36,2.986604189636163,False,No Return,2025,4,24,Thursday,0,0,Medium
FB001712,Tops,Gap,Spring,S,Pink,43.45,0.0,43.45,2025-07-17,30,2.3,False,No Return,2025,7,17,Thursday,0,0,Medium
FB001713,Dresses,Uniqlo,Fall,XL,Gray,149.22,53.9,68.79,2025-08-06,41,2.2,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001714,Bottoms,Gap,Summer,XS,Gray,48.24,31.7,32.95,2025-08-06,46,3.7,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001715,Bottoms,H&M,Summer,S,Brown,66.27,21.7,51.89,2025-08-06,28,2.5,True,Changed Mind,2025,8,6,Wednesday,0,1,Medium
FB001716,Shoes,H&M,Fall,XXL,Navy,82.65,0.0,82.65,2025-08-06,30,4.1,False,No Return,2025,8,6,Wednesday,0,0,High
FB001717,Bottoms,Ann Taylor,Winter,XXL,Black,42.36,0.0,42.36,2025-08-06,37,1.4,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001718,Bottoms,Ann Taylor,Summer,M,Red,109.36,0.0,109.36,2025-08-06,24,1.7000000000000002,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001719,Accessories,Ann Taylor,Winter,Unknown,Beige,59.98,0.0,59.98,2025-08-06,28,2.2,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001720,Dresses,Gap,Spring,Unknown,Purple,111.81,0.0,111.81,2024-08-21,45,1.1,False,No Return,2024,8,21,Wednesday,0,0,Low
FB001721,Bottoms,Banana Republic,Winter,XXL,Red,70.78,0.0,70.78,2025-08-06,39,3.4,True,Color Mismatch,2025,8,6,Wednesday,0,0,Medium
FB001722,Accessories,Mango,Winter,Unknown,Pink,76.13,58.5,31.59,2025-08-06,40,1.6,False,No Return,2025,8,6,Wednesday,0,1,Low
FB001723,Bottoms,Banana Republic,Fall,XS,Pink,71.09,41.5,41.59,2025-08-06,20,3.1,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001724,Bottoms,Mango,Fall,Unknown,Gray,53.64,0.0,23.66,2025-08-06,10,2.5,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001725,Shoes,Ann Taylor,Fall,Unknown,Brown,110.2,59.7,44.41,2025-08-06,13,3.5,True,Color Mismatch,2025,8,6,Wednesday,0,1,Medium
FB001726,Shoes,Uniqlo,Summer,XXL,Green,80.63,17.4,66.6,2025-08-06,6,2.986604189636163,True,Damaged,2025,8,6,Wednesday,0,1,Medium
FB001727,Dresses,Mango,Spring,XL,Green,101.09,24.8,76.02,2024-09-02,7,4.5,True,Damaged,2024,9,2,Monday,0,1,High
FB001728,Accessories,Zara,Spring,Unknown,Navy,75.48,0.0,75.48,2025-05-27,16,1.4,False,No Return,2025,5,27,Tuesday,0,0,Low
FB001729,Shoes,Banana Republic,Summer,S,Brown,159.95,6.4,149.71,2025-08-06,39,3.0,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001730,Dresses,Gap,Summer,L,Black,61.9,0.0,61.9,2025-08-06,29,4.4,False,No Return,2025,8,6,Wednesday,0,0,High
FB001731,Tops,Banana Republic,Fall,XL,Purple,63.45,12.3,55.65,2025-08-06,23,4.9,False,No Return,2025,8,6,Wednesday,0,1,High
FB001732,Tops,Mango,Summer,S,Red,43.22,0.0,23.04,2025-08-06,29,1.3,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001733,Shoes,Banana Republic,Winter,S,Navy,64.65,26.8,47.32,2025-08-06,28,4.7,False,No Return,2025,8,6,Wednesday,0,1,High
FB001734,Shoes,Uniqlo,Spring,XXL,Purple,118.67,56.0,52.21,2025-04-26,27,3.5,False,No Return,2025,4,26,Saturday,0,1,Medium
FB001735,Dresses,Banana Republic,Spring,XS,White,169.32,0.0,169.32,2024-12-17,19,2.2,False,No Return,2024,12,17,Tuesday,0,0,Medium
FB001736,Shoes,Ann Taylor,Spring,XS,Gray,115.77,0.0,115.77,2024-11-24,43,2.986604189636163,False,No Return,2024,11,24,Sunday,0,0,Medium
FB001737,Shoes,Mango,Fall,XS,Beige,139.91,0.0,139.91,2025-08-06,9,3.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001738,Bottoms,Banana Republic,Summer,XXL,Purple,101.73,0.0,101.73,2025-08-06,14,4.7,False,No Return,2025,8,6,Wednesday,0,0,High
FB001739,Tops,Forever21,Summer,Unknown,Pink,105.85,0.0,105.85,2025-08-06,29,2.1,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001740,Tops,Gap,Spring,XL,Gray,105.37,0.0,105.37,2025-04-15,24,1.2,False,No Return,2025,4,15,Tuesday,0,0,Low
FB001741,Tops,H&M,Summer,S,Brown,44.42,0.0,44.42,2025-08-06,49,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001742,Shoes,Uniqlo,Spring,XS,Gray,164.86,14.3,141.29,2025-03-14,7,2.3,False,No Return,2025,3,14,Friday,0,1,Medium
FB001743,Shoes,Mango,Fall,XXL,Black,163.88,5.9,154.21,2025-08-06,39,2.6,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001744,Bottoms,Zara,Fall,XS,Green,36.54,5.3,34.6,2025-08-06,13,2.5,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001745,Dresses,Banana Republic,Spring,M,Red,99.97,0.0,99.97,2024-10-16,38,1.4,False,No Return,2024,10,16,Wednesday,0,0,Low
FB001746,Outerwear,Ann Taylor,Summer,XL,Red,194.78,0.0,194.78,2025-08-06,31,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001747,Outerwear,Uniqlo,Fall,XS,Blue,208.93,0.0,208.93,2025-08-06,12,2.3,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001748,Bottoms,Ann Taylor,Spring,XS,Red,68.46,50.0,34.23,2025-01-26,24,1.9,False,No Return,2025,1,26,Sunday,0,1,Low
FB001749,Accessories,Banana Republic,Winter,Unknown,Purple,30.26,0.0,15.13,2025-08-06,23,1.4,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001750,Outerwear,Mango,Summer,XS,Green,186.66,30.9,128.98,2025-08-06,7,1.0,False,No Return,2025,8,6,Wednesday,0,1,Low
FB001751,Tops,Zara,Winter,S,Black,78.05,48.1,40.51,2025-08-06,36,2.9,True,Changed Mind,2025,8,6,Wednesday,0,1,Medium
FB001752,Tops,Uniqlo,Spring,M,Purple,104.75,0.0,104.75,2024-10-26,11,2.986604189636163,False,No Return,2024,10,26,Saturday,0,0,Medium
FB001753,Shoes,Uniqlo,Summer,M,Brown,121.33,0.0,121.33,2025-08-06,30,4.2,False,No Return,2025,8,6,Wednesday,0,0,High
FB001754,Dresses,Mango,Fall,XXL,Green,78.09,0.0,78.09,2025-08-06,6,2.0,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001755,Tops,Uniqlo,Fall,XXL,Red,109.19,0.0,109.19,2025-08-06,47,4.5,False,No Return,2025,8,6,Wednesday,0,0,High
FB001756,Shoes,Ann Taylor,Winter,L,Black,126.74,0.0,126.74,2025-08-06,2,2.9,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001757,Shoes,H&M,Spring,XL,Black,95.85,0.0,95.85,2025-02-15,45,5.0,False,No Return,2025,2,15,Saturday,0,0,High
FB001758,Outerwear,Mango,Summer,S,Blue,213.98,0.0,213.98,2025-08-06,38,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001759,Shoes,Forever21,Spring,XXL,Beige,146.23,40.0,87.74,2025-01-27,17,2.6,True,Quality Issue,2025,1,27,Monday,0,1,Medium
FB001760,Bottoms,Mango,Winter,L,Pink,115.57,16.1,96.96,2025-08-06,32,3.1,True,Size Issue,2025,8,6,Wednesday,0,1,Medium
FB001761,Accessories,Banana Republic,Spring,Unknown,Blue,66.62,0.0,66.62,2024-10-27,37,2.986604189636163,False,No Return,2024,10,27,Sunday,0,0,Medium
FB001762,Dresses,Banana Republic,Spring,XS,Purple,60.37,23.1,46.42,2025-03-14,30,4.8,False,No Return,2025,3,14,Friday,0,1,High
FB001763,Shoes,H&M,Winter,M,Blue,83.2,57.1,35.69,2025-08-06,10,3.3,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001764,Outerwear,Uniqlo,Summer,S,Navy,204.47,3.6,197.11,2025-08-06,26,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001765,Accessories,Mango,Fall,Unknown,Purple,52.73,0.0,52.73,2025-08-06,42,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001766,Bottoms,Forever21,Fall,XXL,Beige,61.1,0.0,61.1,2025-08-06,30,4.6,False,No Return,2025,8,6,Wednesday,0,0,High
FB001767,Outerwear,Zara,Summer,S,Gray,227.92,0.0,227.92,2025-08-06,34,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001768,Dresses,H&M,Fall,L,Blue,111.55,0.0,111.55,2025-08-06,14,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001769,Bottoms,Forever21,Fall,XS,Pink,29.09,0.0,20.48,2025-08-06,25,4.8,False,No Return,2025,8,6,Wednesday,0,0,High
FB001770,Dresses,H&M,Fall,M,Pink,179.71,0.0,179.71,2025-08-06,9,3.9,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001771,Accessories,H&M,Summer,Unknown,Pink,52.76,39.4,31.97,2025-08-06,0,1.4,False,No Return,2025,8,6,Wednesday,1,1,Low
FB001772,Accessories,Uniqlo,Spring,Unknown,Green,67.9,0.0,67.9,2024-12-31,1,1.3,False,No Return,2024,12,31,Tuesday,0,0,Low
FB001773,Accessories,Uniqlo,Fall,Unknown,Navy,46.77,40.8,27.69,2025-08-06,25,2.6,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001774,Tops,Uniqlo,Winter,XL,Navy,91.6,0.0,91.6,2025-08-06,6,2.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001775,Outerwear,Uniqlo,Spring,XS,Pink,230.39,4.2,220.71,2024-10-15,34,3.5,False,No Return,2024,10,15,Tuesday,0,1,Medium
FB001776,Outerwear,Ann Taylor,Fall,M,Blue,118.37,0.0,118.37,2025-08-06,45,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001777,Shoes,Gap,Winter,M,Red,81.26,32.7,54.69,2025-08-06,2,3.3,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001778,Accessories,H&M,Fall,Unknown,Purple,57.21,18.0,46.91,2025-08-06,7,2.5,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001779,Dresses,Forever21,Summer,XL,Brown,74.53,0.0,74.53,2025-08-06,9,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001780,Dresses,Banana Republic,Summer,M,Red,69.54,0.0,69.54,2025-08-06,40,3.2,True,Size Issue,2025,8,6,Wednesday,0,0,Medium
FB001781,Dresses,Ann Taylor,Summer,XL,Brown,102.71,55.9,45.3,2025-08-06,31,4.6,False,No Return,2025,8,6,Wednesday,0,1,High
FB001782,Shoes,Gap,Summer,L,Beige,117.82,0.0,117.82,2025-08-06,7,4.9,False,No Return,2025,8,6,Wednesday,0,0,High
FB001783,Accessories,Gap,Spring,Unknown,Purple,61.01,0.0,61.01,2025-04-25,30,3.4,False,No Return,2025,4,25,Friday,0,0,Medium
FB001784,Outerwear,Forever21,Winter,XL,Pink,222.01,0.0,222.01,2025-08-06,27,2.1,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001785,Outerwear,H&M,Summer,L,Brown,123.55,0.0,123.55,2025-08-06,28,1.2,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001786,Accessories,Zara,Fall,Unknown,Black,24.65,0.0,24.65,2025-08-06,43,1.1,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001787,Outerwear,Banana Republic,Fall,XXL,Navy,168.8,0.0,168.8,2025-08-06,1,1.0,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001788,Tops,Gap,Fall,S,Green,39.16,0.0,23.46,2025-08-06,4,2.8,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001789,Bottoms,H&M,Fall,Unknown,Brown,74.76,0.0,74.76,2025-08-06,50,4.4,True,Color Mismatch,2025,8,6,Wednesday,0,0,High
FB001790,Accessories,Gap,Winter,Unknown,Navy,37.0,0.0,37.0,2025-08-06,5,4.9,False,No Return,2025,8,6,Wednesday,0,0,High
FB001791,Accessories,Mango,Winter,Unknown,Black,67.38,0.0,67.38,2025-08-06,15,1.6,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001792,Bottoms,H&M,Summer,XS,White,77.44,1.4,76.36,2025-08-06,18,3.3,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001793,Outerwear,H&M,Summer,XS,Gray,215.06,0.0,215.06,2025-08-06,50,1.6,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001794,Outerwear,Banana Republic,Winter,XS,Gray,141.44,0.0,141.44,2025-08-06,34,2.4,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001795,Dresses,Ann Taylor,Spring,XXL,White,151.83,0.0,151.83,2025-06-17,24,4.3,True,Wrong Item,2025,6,17,Tuesday,0,0,High
FB001796,Outerwear,Gap,Winter,XL,Gray,140.07,0.0,140.07,2025-08-06,23,2.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001797,Dresses,Mango,Summer,XXL,Pink,94.26,28.9,67.02,2025-08-06,44,3.6,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001798,Accessories,Ann Taylor,Winter,Unknown,Green,55.79,27.3,40.56,2025-08-06,39,4.9,False,No Return,2025,8,6,Wednesday,0,1,High
FB001799,Accessories,Gap,Winter,Unknown,Black,58.99,0.0,58.99,2025-08-06,50,2.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001800,Bottoms,Forever21,Summer,XXL,Purple,61.96,0.0,61.96,2025-08-06,13,3.9,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001801,Bottoms,Zara,Fall,L,Brown,104.25,0.0,104.25,2025-08-06,35,3.1,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001802,Outerwear,H&M,Winter,L,Gray,102.68,0.0,102.68,2025-08-06,18,1.9,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001803,Dresses,Gap,Winter,XXL,Beige,131.05,32.6,88.33,2025-08-06,9,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001804,Outerwear,Banana Republic,Spring,XS,Navy,139.73,54.3,63.86,2025-03-27,38,2.986604189636163,True,Changed Mind,2025,3,27,Thursday,0,1,Medium
FB001805,Accessories,Forever21,Winter,Unknown,Navy,17.59,0.0,17.59,2025-08-06,14,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001806,Shoes,Zara,Fall,L,Red,115.09,0.0,115.09,2025-08-06,10,2.5,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001807,Accessories,Zara,Summer,Unknown,Black,73.75,0.0,73.75,2025-08-06,23,4.5,False,No Return,2025,8,6,Wednesday,0,0,High
FB001808,Accessories,Ann Taylor,Winter,Unknown,Navy,66.77,0.0,66.77,2025-08-06,28,5.0,True,Size Issue,2025,8,6,Wednesday,0,0,High
FB001809,Tops,H&M,Fall,L,White,63.92,0.0,63.92,2025-08-06,10,4.4,False,No Return,2025,8,6,Wednesday,0,0,High
FB001810,Accessories,H&M,Fall,Unknown,Green,26.26,0.0,26.26,2025-08-06,27,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001811,Accessories,H&M,Spring,Unknown,White,62.58,8.8,57.07,2024-11-06,1,1.7000000000000002,False,No Return,2024,11,6,Wednesday,0,1,Low
FB001812,Shoes,Banana Republic,Summer,S,Green,143.88,0.0,143.88,2025-08-06,1,3.1,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001813,Outerwear,Zara,Spring,XL,Blue,226.24,1.2,223.53,2025-02-20,24,4.5,False,No Return,2025,2,20,Thursday,0,1,High
FB001814,Shoes,Gap,Spring,XXL,Black,164.75,0.0,164.75,2025-05-02,8,3.7,False,No Return,2025,5,2,Friday,0,0,Medium
FB001815,Bottoms,Zara,Summer,L,Navy,56.14,0.0,56.14,2025-08-06,16,4.3,False,No Return,2025,8,6,Wednesday,0,0,High
FB001816,Accessories,H&M,Winter,Unknown,Red,39.96,0.0,39.96,2025-08-06,49,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001817,Bottoms,Ann Taylor,Summer,L,Navy,26.5,0.0,11.16,2025-08-06,8,1.7000000000000002,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001818,Shoes,H&M,Spring,XXL,Brown,118.53,55.0,53.34,2025-04-25,2,4.9,False,No Return,2025,4,25,Friday,0,1,High
FB001819,Dresses,Mango,Summer,XL,Purple,58.08,0.0,58.08,2025-08-06,42,1.6,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001820,Shoes,H&M,Summer,S,Navy,138.85,15.0,118.02,2025-08-06,17,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001821,Bottoms,Banana Republic,Summer,XS,Gray,73.33,0.0,73.33,2025-08-06,3,3.1,True,Changed Mind,2025,8,6,Wednesday,0,0,Medium
FB001822,Outerwear,Forever21,Winter,S,Green,167.73,0.0,167.73,2025-08-06,4,4.9,False,No Return,2025,8,6,Wednesday,0,0,High
FB001823,Tops,H&M,Winter,XXL,Black,79.47,0.0,79.47,2025-08-06,31,3.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001824,Dresses,Forever21,Summer,XL,White,69.12,49.4,34.97,2025-08-06,45,2.3,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001825,Bottoms,Mango,Summer,S,Purple,56.18,6.7,52.42,2025-08-06,35,2.6,True,Changed Mind,2025,8,6,Wednesday,0,1,Medium
FB001826,Tops,Gap,Winter,XS,Gray,51.28,48.3,26.51,2025-08-06,9,1.1,True,Changed Mind,2025,8,6,Wednesday,0,1,Low
FB001827,Outerwear,Gap,Spring,Unknown,Green,111.73,16.8,92.96,2025-05-29,41,1.2,False,No Return,2025,5,29,Thursday,0,1,Low
FB001828,Bottoms,Ann Taylor,Fall,XXL,Gray,49.08,19.9,39.31,2025-08-06,46,1.0,True,Changed Mind,2025,8,6,Wednesday,0,1,Low
FB001829,Shoes,Forever21,Winter,M,Pink,182.47,27.1,133.02,2025-08-06,40,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001830,Outerwear,Forever21,Summer,XS,Purple,241.22,5.9,226.99,2025-08-06,13,1.2,False,No Return,2025,8,6,Wednesday,0,1,Low
FB001831,Dresses,Ann Taylor,Spring,XXL,Blue,78.3,0.0,78.3,2025-03-14,19,3.0,False,No Return,2025,3,14,Friday,0,0,Medium
FB001832,Shoes,Banana Republic,Winter,M,Purple,73.93,0.0,73.93,2025-08-06,0,2.986604189636163,False,No Return,2025,8,6,Wednesday,1,0,Medium
FB001833,Bottoms,H&M,Summer,XXL,Green,97.5,0.0,97.5,2025-08-06,43,1.6,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001834,Tops,Ann Taylor,Summer,XS,Green,38.9,0.0,38.9,2025-08-06,1,5.0,False,No Return,2025,8,6,Wednesday,0,0,High
FB001835,Shoes,Banana Republic,Summer,S,Blue,95.52,0.0,95.52,2025-08-06,47,3.9,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001836,Outerwear,Zara,Fall,M,Red,158.64,50.2,79.0,2025-08-06,7,3.0,True,Changed Mind,2025,8,6,Wednesday,0,1,Medium
FB001837,Tops,Mango,Fall,XL,Navy,26.11,0.0,26.11,2025-08-06,41,4.3,False,No Return,2025,8,6,Wednesday,0,0,High
FB001838,Shoes,Forever21,Spring,Unknown,White,107.09,43.1,60.93,2025-02-14,16,4.7,True,Changed Mind,2025,2,14,Friday,0,1,High
FB001839,Accessories,Gap,Summer,Unknown,Black,71.42,38.0,44.28,2025-08-06,49,2.8,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001840,Shoes,Zara,Summer,XL,Red,124.56,0.0,124.56,2025-08-06,18,3.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001841,Bottoms,Uniqlo,Summer,L,Purple,30.91,0.0,30.91,2025-08-06,45,1.8,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001842,Tops,Zara,Winter,XS,Beige,53.37,0.0,53.37,2025-08-06,15,1.1,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001843,Shoes,Gap,Summer,XL,Green,159.16,0.0,159.16,2025-08-06,40,2.986604189636163,True,Changed Mind,2025,8,6,Wednesday,0,0,Medium
FB001844,Dresses,Mango,Fall,S,Pink,169.64,0.0,169.64,2025-08-06,5,1.6,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001845,Accessories,Gap,Summer,Unknown,Blue,59.94,0.0,59.94,2025-08-06,7,4.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001846,Dresses,Gap,Fall,XL,Purple,92.59,0.0,92.59,2025-08-06,29,3.5,True,Size Issue,2025,8,6,Wednesday,0,0,Medium
FB001847,Bottoms,H&M,Spring,S,White,64.07,0.0,64.07,2025-03-18,10,2.986604189636163,False,No Return,2025,3,18,Tuesday,0,0,Medium
FB001848,Dresses,Forever21,Fall,XS,Blue,127.87,54.6,58.05,2025-08-06,14,4.4,False,No Return,2025,8,6,Wednesday,0,1,High
FB001849,Bottoms,Banana Republic,Fall,M,Blue,32.46,12.9,28.27,2025-08-06,9,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001850,Bottoms,H&M,Summer,XXL,Pink,40.31,0.0,22.98,2025-08-06,30,3.5,True,Color Mismatch,2025,8,6,Wednesday,0,0,Medium
FB001851,Accessories,Ann Taylor,Winter,Unknown,Green,51.3,6.1,48.17,2025-08-06,31,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001852,Bottoms,Gap,Winter,XS,Pink,28.62,0.0,28.62,2025-08-06,41,4.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001853,Accessories,Gap,Fall,Unknown,Green,59.03,6.4,55.25,2025-08-06,45,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001854,Tops,Ann Taylor,Summer,S,Brown,99.65,7.4,92.28,2025-08-06,31,3.8,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001855,Dresses,Forever21,Winter,Unknown,Blue,128.55,0.0,128.55,2025-08-06,1,3.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001856,Bottoms,Mango,Spring,L,Purple,78.09,56.3,34.13,2025-04-23,20,1.3,False,No Return,2025,4,23,Wednesday,0,1,Low
FB001857,Bottoms,Mango,Summer,XXL,Navy,108.89,0.0,108.89,2025-08-06,50,2.9,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB001858,Bottoms,Ann Taylor,Spring,Unknown,Gray,35.21,14.7,30.03,2024-12-23,15,3.1,True,Quality Issue,2024,12,23,Monday,0,1,Medium
FB001859,Dresses,Gap,Summer,XXL,Brown,129.16,34.0,85.25,2025-08-06,24,1.7000000000000002,False,No Return,2025,8,6,Wednesday,0,1,Low
FB001860,Dresses,Ann Taylor,Summer,S,Gray,142.43,0.0,142.43,2025-08-06,15,4.1,True,Size Issue,2025,8,6,Wednesday,0,0,High
FB001861,Accessories,Forever21,Spring,Unknown,Navy,45.19,0.0,45.19,2025-02-28,38,1.6,True,Wrong Item,2025,2,28,Friday,0,0,Low
FB001862,Bottoms,H&M,Fall,S,Purple,47.66,0.0,47.66,2025-08-06,0,4.8,True,Size Issue,2025,8,6,Wednesday,1,0,High
FB001863,Bottoms,Uniqlo,Summer,XS,Beige,115.05,40.0,69.03,2025-08-06,48,3.1,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001864,Bottoms,Banana Republic,Summer,XL,Brown,87.84,0.0,87.84,2025-08-06,29,1.3,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001865,Dresses,Forever21,Fall,S,Blue,73.42,35.0,47.72,2025-08-06,44,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB001866,Shoes,Gap,Fall,L,Navy,181.58,21.6,142.36,2025-08-06,14,4.7,False,No Return,2025,8,6,Wednesday,0,1,High
FB001867,Tops,H&M,Spring,L,Black,71.68,0.0,71.68,2025-08-05,0,1.5,False,No Return,2025,8,5,Tuesday,1,0,Low
FB001868,Tops,Banana Republic,Winter,XXL,Beige,25.63,0.0,25.63,2025-08-06,27,1.2,False,No Return,2025,8,6,Wednesday,0,0,Low
FB001869,Tops,Forever21,Winter,Unknown,Brown,31.34,0.0,16.14,2025-08-06,36,1.6,True,Size Issue,2025,8,6,Wednesday,0,0,Low
FB001870,Dresses,H&M,Fall,L,Beige,98.91,33.8,65.48,2025-08-06,33,2.986604189636163,True,Color Mismatch,2025,8,6,Wednesday,0,1,Medium
